position_at,latitude,longitude,address
2020-06-14 15:47:28+00,36.0932244444444,-80.2333688888889,"149 S Research Pkwy, Winston-Salem, NC, USA"
2020-06-14 15:47:30+00,36.0933422222222,-80.2335288888889,"I 40 Business;US 158;US 421;NC 150, Winston-Salem, NC 27009"
2020-06-14 15:47:32+00,36.0935177777778,-80.2336088888889,"I 40 Business;US 158;US 421;NC 150, Winston-Salem, NC 27009"
2020-06-14 15:47:34+00,36.0937044444444,-80.2335288888889,"I 40 Business;US 158;US 421;NC 150, Winston-Salem, NC 27009"
2020-06-14 15:47:36+00,36.0938266666667,-80.2332888888889,"I 40 Business;US 158;US 421;NC 150, Winston-Salem, NC 27009"
2020-06-14 15:47:58+00,36.0952488888889,-80.2277777777778,"I-40BUS, Winston-Salem, NC 27101, USA"
2020-06-14 15:48:02+00,36.09502,-80.2266577777778,"I 40 Business;US 158;US 421;NC 150, Winston-Salem, NC 27009"
2020-06-14 15:48:18+00,36.0940733333333,-80.2223111111111,"Business 40, Winston-Salem, NC 27101, USA"
2020-06-14 15:48:48+00,36.0961866666667,-80.2137066666667,"I 40 Business;US 158;US 421;NC 150, Winston-Salem, NC 27101"
2020-06-14 15:49:18+00,36.0986355555556,-80.2045955555556,"I 40 Business;US 158;US 421;NC 150, Winston-Salem, NC 27009"
2020-06-14 15:49:48+00,36.1011155555556,-80.1950488888889,"I 40 Business;US 421;NC 150, Winston-Salem, NC 27009"
2020-06-14 15:50:18+00,36.1048511111111,-80.1868088888889,"I 40 Business;US 421;NC 150, Winston-Salem, NC 27101"
2020-06-14 15:50:41+00,36.1061466666667,-80.1796977777778,"I 40 Business;US 421;NC 150, Kernersville, NC 27101"
2020-06-14 15:50:56+00,36.1064,-80.1753511111111,"I 40 Business;US 421;NC 150, Forsyth County, NC 27009"
2020-06-14 15:51:26+00,36.1103822222222,-80.1667288888889,"I 40 Business;US 421;NC 150, Forsyth County, NC 27009"
2020-06-14 15:51:56+00,36.1138533333333,-80.1567111111111,"I 40 Business;US 421;NC 150, Forsyth County, NC 27009"
2020-06-14 15:52:26+00,36.11362,-80.1455555555555,"I 40 Business;US 421;NC 150, Forsyth County, NC 27009"
2020-06-14 15:52:56+00,36.1130711111111,-80.1350577777778,"I 40 Business;US 421;NC 150, Forsyth County, NC 27009"
2020-06-14 15:53:26+00,36.1124955555556,-80.1243644444444,"I 40 Business;US 421;NC 150, Forsyth County, NC 27009"
2020-06-14 15:53:56+00,36.11192,-80.11384,"I 40 Business;US 421;NC 150, Forsyth County, NC 27009"
2020-06-14 15:54:26+00,36.1113088888889,-80.1033155555556,"I 40 Business;US 421;NC 150, Kernersville, NC 27284"
2020-06-14 15:54:56+00,36.1106222222222,-80.0928711111111,"I 40 Business;US 421;NC 150, Kernersville, NC 27284"
2020-06-14 15:55:26+00,36.1090288888889,-80.0829066666667,"I 40 Business;US 421;NC 150, Forsyth County, NC 27009"
2020-06-14 15:55:56+00,36.1118577777778,-80.0732622222222,"I 40 Business;US 421;NC 150, Forsyth County, NC 27009"
2020-06-14 15:56:17+00,36.1130977777778,-80.0660977777778,"I 40 Business;US 421, Forsyth County, NC 27284"
2020-06-14 15:56:29+00,36.1126822222222,-80.0618311111111,"I 40 Business;US 421, Forsyth County, NC 27284"
2020-06-14 15:56:36+00,36.1116377777778,-80.0596355555556,"I 40 Business;US 421, Forsyth County, NC 27285"
2020-06-14 15:56:54+00,36.1082533333333,-80.0546311111111,"900 East Mountain St, Kernersville, NC, USA"
2020-06-14 15:57:24+00,36.10606,-80.0440977777778,"I 40 Business;US 421, Forsyth County, NC 27285"
2020-06-14 15:57:54+00,36.10394,-80.0335822222222,"I 40 Business;US 421, Forsyth County, NC 27285"
2020-06-14 15:58:24+00,36.1009177777778,-80.0233866666667,"I 40 Business;US 421, Forsyth County, NC 27285"
2020-06-14 15:58:54+00,36.0965844444444,-80.0141155555556,"I 40 Business;US 421, Guilford County, NC 27235"
2020-06-14 15:59:00+00,36.09612,-80.0120711111111,"I 40 Business;US 421, Guilford County, NC 27409"
2020-06-14 15:59:30+00,36.0937222222222,-80.0016177777778,"I 40;US 421, Greensboro, NC 27235"
2020-06-14 16:00:00+00,36.0906,-79.9917333333333,"I 40;US 421, Greensboro, NC 27235"
2020-06-14 16:00:30+00,36.0876155555556,-79.9822755555556,"I 40;US 421, Greensboro, NC 27235"
2020-06-14 16:01:00+00,36.0846644444444,-79.9729066666667,"I 40;US 421, Greensboro, NC 27235"
2020-06-14 16:01:30+00,36.0816377777778,-79.9633066666667,"I 40;US 421, Greensboro, NC 27235"
2020-06-14 16:02:00+00,36.0785066666667,-79.9533955555556,"I 40;US 421, Greensboro, NC 27409"
2020-06-14 16:02:30+00,36.0752688888889,-79.9433866666667,"211 40 East, Greensboro, NC, USA"
2020-06-14 16:03:00+00,36.0717666666667,-79.9332711111111,"I 40;US 421, Greensboro, NC 27409"
2020-06-14 16:03:25+00,36.0683333333333,-79.9257333333333,"Fordham Boulevard, Greensboro, NC 27409, USA"
2020-06-14 16:03:38+00,36.0662644444444,-79.92264,"Fordham Boulevard, Greensboro, NC 27409, USA"
2020-06-14 16:03:51+00,36.0657044444444,-79.91872,"I 40, Greensboro, NC 27407"
2020-06-14 16:04:04+00,36.0649977777778,-79.9147288888889,"I 40, Greensboro, NC 27407"
2020-06-14 16:04:34+00,36.0620733333333,-79.9070133333333,"I 40, Greensboro, NC 27407"
2020-06-14 16:04:36+00,36.0619288888889,-79.9068177777778,"I 40, Greensboro, NC 27407"
2020-06-14 16:04:38+00,36.0617333333333,-79.9067111111111,"I 40, Greensboro, NC 27407"
2020-06-14 16:04:40+00,36.0615244444444,-79.90672,"I 40, Greensboro, NC 27407"
2020-06-14 16:04:42+00,36.06134,-79.9068444444444,"I 40, Greensboro, NC 27407"
2020-06-14 16:04:44+00,36.0612266666667,-79.9070577777778,"I 40, Greensboro, NC 27407"
2020-06-14 16:04:46+00,36.0611911111111,-79.9073333333333,"I 40, Greensboro, NC 27407"
2020-06-14 16:04:48+00,36.0612533333333,-79.9076088888889,"691 Guilford College Road, Greensboro, NC 27409"
2020-06-14 16:05:01+00,36.0614977777778,-79.9080622222222,"698 Guilford College Road, Greensboro, NC 27409"
2020-06-14 16:05:03+00,36.0616533333333,-79.9080533333333,"652-700 Guilford College Rd, Greensboro, NC 27409, USA"
2020-06-14 16:05:17+00,36.0637133333333,-79.9068622222222,"South Swing Road, Greensboro, NC 27409"
2020-06-14 16:05:54+00,36.06614,-79.9045688888889,"502 Guilford College Road, Greensboro, NC 27409"
2020-06-14 16:06:13+00,36.0661777777778,-79.9045066666667,"502 Guilford College Road, Greensboro, NC 27409"
2020-06-14 16:06:43+00,36.0701177777778,-79.9008977777778,"319 Guilford College Rd, Greensboro, NC 27409, USA"
2020-06-14 16:06:55+00,36.0721022222222,-79.89928,"212 Guilford College Rd, Greensboro, NC 27409, USA"
2020-06-14 16:07:43+00,36.0761911111111,-79.8976177777778,"101 Guilford College Road, Greensboro, NC 27409"
2020-06-14 16:07:54+00,36.0766066666667,-79.8975555555556,"101 Guilford College Rd, Greensboro, NC 27409, USA"
2020-06-14 16:07:56+00,36.07668,-79.8974222222222,"101 Guilford College Rd, Greensboro, NC 27409, USA"
2020-06-14 16:08:06+00,36.0766866666667,-79.8958311111111,"5759 West Market Street, Greensboro, NC 27409"
2020-06-14 16:08:38+00,36.0764688888889,-79.8939733333333,"5703 West Market Street, Greensboro, NC 27409"
2020-06-14 16:09:08+00,36.0765066666667,-79.8939555555556,"5703 West Market Street, Greensboro, NC 27409"
2020-06-14 16:09:18+00,36.0764422222222,-79.8925155555556,"5654 West Market Street, Greensboro, NC 27409"
2020-06-14 16:09:24+00,36.0761711111111,-79.8913333333333,"5655-5659 W Market St, Greensboro, NC 27409, USA"
2020-06-14 16:09:54+00,36.0727533333333,-79.8858133333333,"5401 W Market St, Greensboro, NC, USA"
2020-06-14 16:10:24+00,36.0698088888889,-79.8804888888889,"5204-5206 W Market St, Greensboro, NC 27409, USA"
2020-06-14 16:10:42+00,36.0684822222222,-79.8766666666667,"5100 West Market Street, Greensboro, NC 27409"
2020-06-14 16:11:03+00,36.0684422222222,-79.87392,"West Market Street, Greensboro, NC 27407"
2020-06-14 16:11:03+00,36.0684422222222,-79.87392,"West Market Street, Greensboro, NC 27407"
2020-06-14 16:11:49+00,36.0697088888889,-79.8688888888889,"4700 W Market St, Greensboro, NC 27407, USA"
2020-06-14 16:12:02+00,36.0697666666667,-79.8687644444444,"4701-4705 W Market St, Greensboro, NC 27407, USA"
2020-06-14 16:12:04+00,36.0698622222222,-79.8686666666667,"4650 W Market St, Greensboro, NC, USA"
2020-06-14 16:12:06+00,36.0700111111111,-79.8686755555556,"131-139 Muirs Chapel Rd, Greensboro, NC 27410, USA"
2020-06-14 16:12:22+00,36.0707133333333,-79.8692088888889,"114 Muirs Chapel Road, Greensboro, NC 27410"
2020-06-14 16:12:25+00,36.0707466666667,-79.8693955555556,"108 Muirs Chapel Road, Greensboro, NC 27410"
2020-06-14 16:12:28+00,36.0707311111111,-79.8696177777778,"4808 Silverbriar Court, Greensboro, NC 27410"
2020-06-14 16:13:37+00,36.0704622222222,-79.8698133333333,"4701 Silver Briar Ct, Greensboro, NC 27410"
2020-06-14 16:40:00+00,36.0706111111111,-79.86976,"4808 Silverbriar Court, Greensboro, NC 27410"
2020-06-14 16:40:04+00,36.0706711111111,-79.8696355555556,"4808 Silverbriar Court, Greensboro, NC 27410"
2020-06-14 16:40:07+00,36.0706933333333,-79.8694311111111,"108 Muirs Chapel Road, Greensboro, NC 27410"
2020-06-14 16:40:11+00,36.0706222222222,-79.8692355555556,"West Market Street, Greensboro, NC 27407"
2020-06-14 16:41:01+00,36.06992,-79.8687288888889,"4650 W Market St, Greensboro, NC, USA"
2020-06-14 16:41:15+00,36.0698088888889,-79.8686311111111,"4701-4705 W Market St, Greensboro, NC 27407, USA"
2020-06-14 16:41:17+00,36.06976,-79.8684533333333,"West Market Street, Greensboro, NC 27403"
2020-06-14 16:41:20+00,36.06982,-79.8681155555556,"West Market Street, Greensboro, NC 27403"
2020-06-14 16:41:38+00,36.0703422222222,-79.8647022222222,"West Market Street, Greensboro, NC 27407"
2020-06-14 16:42:06+00,36.0698355555556,-79.8582666666667,"4512 West Market Street, Greensboro, NC 27407"
2020-06-14 16:42:19+00,36.0688022222222,-79.8555022222222,"4411 W Market St, Greensboro, NC 27407, USA"
2020-06-14 16:42:33+00,36.0692444444444,-79.8523111111111,"3892 West Market Street, Greensboro, NC 27407"
2020-06-14 16:42:40+00,36.0698822222222,-79.85096,"3845 West Market Street, Greensboro, NC 27407"
2020-06-14 16:43:02+00,36.07244,-79.8478044444444,"101 South Holden Road, Greensboro, NC 27407"
2020-06-14 16:43:20+00,36.0724488888889,-79.8478044444444,"101 South Holden Road, Greensboro, NC 27407"
2020-06-14 16:43:44+00,36.0749311111111,-79.8444622222222,"3301 Starmount Dr, Greensboro, NC, USA"
2020-06-14 16:43:49+00,36.0750088888889,-79.8436088888889,"West Market Street, Greensboro, NC 27403"
2020-06-14 16:44:19+00,36.0746955555556,-79.8376888888889,"3264 West Market Street, Greensboro, NC 27403"
2020-06-14 16:44:49+00,36.0744977777778,-79.8314577777778,"2808 West Market Street, Greensboro, NC 27403"
2020-06-14 16:45:19+00,36.0741911111111,-79.8258044444444,"2555 West Market Street, Greensboro, NC 27403"
2020-06-14 16:45:49+00,36.0739777777778,-79.8193511111111,"2018 West Market Street, Greensboro, NC 27403"
2020-06-14 16:46:19+00,36.0736933333333,-79.8127822222222,"1529 West Market Street, Greensboro, NC 27403"
2020-06-14 16:46:30+00,36.0736688888889,-79.8109777777778,"1320 W Market St, Greensboro, NC, USA"
2020-06-14 16:46:32+00,36.0738066666667,-79.8109422222222,"100 Aberdeen Terrace, Greensboro, NC 27403"
2020-06-14 16:47:02+00,36.0762488888889,-79.8108177777778,"306 Aberdeen Ter, Greensboro, NC 27403"
2020-06-14 16:47:09+00,36.0768155555556,-79.8107733333333,"1394 Fairmont Street, Greensboro, NC 27403"
2020-06-14 16:47:11+00,36.0768688888889,-79.8109066666667,"1425 Fairmont Street, Greensboro, NC 27403"
2020-06-14 16:47:19+00,36.0769422222222,-79.8117777777778,"400 Hillcrest Drive, Greensboro, NC 27403"
2020-06-14 16:47:43+00,36.0768888888889,-79.8132,"1598 Fairmont Street, Greensboro, NC 27403"
2020-06-14 16:47:45+00,36.0767777777778,-79.8132444444445,"398 Westover Terrace, Greensboro, NC 27403"
2020-06-14 16:47:55+00,36.0759,-79.8132533333333,"1511 Northfield St, Greensboro, NC 27403"
2020-06-14 16:47:57+00,36.0758555555556,-79.8131466666667,"1511 Northfield St, Greensboro, NC 27403"
2020-06-14 16:48:00+00,36.0758244444445,-79.8129155555556,"1505 Northfield St, Greensboro, NC 27403"
2020-06-14 16:48:12+00,36.07594,-79.8120977777778,"301 Hillcrest Drive, Greensboro, NC 27403"
2020-06-14 16:48:26+00,36.0762977777778,-79.81184,"348 Hillcrest Drive, Greensboro, NC 27403"
2020-06-14 16:48:58+00,36.0762911111111,-79.8116177777778,"348 Hillcrest Drive, Greensboro, NC 27403"
2020-06-14 16:53:07+00,36.0765377777778,-79.8121244444444,"382 Hillcrest Drive, Greensboro, NC 27403"
2020-06-14 16:53:16+00,36.0768933333333,-79.8121511111111,"1500 Fairmont Street, Greensboro, NC 27403"
2020-06-14 16:53:24+00,36.0769511111111,-79.8129155555556,"1560 Fairmont Street, Greensboro, NC 27403"
2020-06-14 16:53:35+00,36.0770444444444,-79.8136533333333,"410 North Aycock Street, Greensboro, NC 27403"
2020-06-14 16:53:37+00,36.0771977777778,-79.8137866666667,"410 North Aycock Street, Greensboro, NC 27403"
2020-06-14 16:53:40+00,36.0775066666667,-79.8138311111111,"430 North Aycock Street, Greensboro, NC 27403"
2020-06-14 16:54:10+00,36.0826644444444,-79.8131288888889,"893 Westover Terrace, Greensboro, NC 27408"
2020-06-14 16:54:40+00,36.0878333333333,-79.8135111111111,"1279 Westover Terrace, Greensboro, NC 27408"
2020-06-14 16:54:44+00,36.08826,-79.8134577777778,"1799 West Wendover Avenue, Greensboro, NC 27408"
2020-06-14 16:54:46+00,36.0883288888889,-79.8132533333333,"1763 West Wendover Avenue, Greensboro, NC 27408"
2020-06-14 16:54:49+00,36.0883066666667,-79.8128088888889,"West Wendover Avenue, Greensboro, NC 27408"
2020-06-14 16:55:15+00,36.0881466666667,-79.8067822222222,"1401 US Hwy 220, Greensboro, NC 27408, USA"
2020-06-14 16:55:27+00,36.0888333333333,-79.8039822222222,"1209 US Hwy 220, Greensboro, NC 27408, USA"
2020-06-14 16:55:53+00,36.0887,-79.8008444444445,"998 West Wendover Avenue, Greensboro, NC 27408"
2020-06-14 16:55:55+00,36.0888288888889,-79.8008088888889,"1100-1102 Grayland St, Greensboro, NC 27408, USA"
2020-06-14 16:56:13+00,36.09042,-79.8007466666667,"1118-1198 Grayland St, Greensboro, NC 27408, USA"
2020-06-14 16:56:15+00,36.0904955555556,-79.8007466666667,"1201-1203 Grayland St, Greensboro, NC 27408, USA"
2020-06-14 16:56:44+00,36.0905466666667,-79.8007288888889,"1201-1203 Grayland St, Greensboro, NC 27408, USA"
2020-06-15 11:20:19+00,36.0904111111111,-79.8005866666667,"1118-1198 Grayland St, Greensboro, NC 27408, USA"
2020-06-15 11:20:30+00,36.0902911111111,-79.7996711111111,"908 West Northwood Street, Greensboro, NC 27408"
2020-06-15 11:20:32+00,36.09018,-79.7996355555556,"1199 Hill Street, Greensboro, NC 27408"
2020-06-15 11:20:48+00,36.0888333333333,-79.7996711111111,"1103 Hill Street, Greensboro, NC 27408"
2020-06-15 11:21:06+00,36.0887555555556,-79.7996266666667,"1103 Hill Street, Greensboro, NC 27408"
2020-06-15 11:21:06+00,36.0887555555556,-79.7996266666667,"1103 Hill Street, Greensboro, NC 27408"
2020-06-15 11:21:46+00,36.0886044444444,-79.7996711111111,"1101 Hill St, Greensboro, NC 27408, USA"
2020-06-15 11:21:48+00,36.0885311111111,-79.7996355555556,"1099 Hill St, Greensboro, NC 27408, USA"
2020-06-15 11:21:50+00,36.0884666666667,-79.7995288888889,"896 West Wendover Avenue, Greensboro, NC 27408"
2020-06-15 11:21:52+00,36.0884288888889,-79.7993155555556,"896 West Wendover Avenue, Greensboro, NC 27408"
2020-06-15 11:22:22+00,36.0881355555556,-79.7939911111111,"462 West Wendover Avenue, Greensboro, NC 27408"
2020-06-15 11:22:42+00,36.0878755555556,-79.7903288888889,"211 West Wendover Avenue, Greensboro, NC 27408"
2020-06-15 11:22:44+00,36.0877377777778,-79.7903022222222,"218 West Wendover Avenue, Greensboro, NC 27401"
2020-06-15 11:23:02+00,36.0861555555556,-79.7903911111111,"200 West Bessemer Avenue, Greensboro, NC 27401"
2020-06-15 11:23:04+00,36.0861044444444,-79.7903022222222,"199 West Bessemer Avenue, Greensboro, NC 27401"
2020-06-15 11:23:12+00,36.0860511111111,-79.7894933333333,"121 West Bessemer Avenue, Greensboro, NC 27401"
2020-06-15 11:23:33+00,36.08606,-79.7893866666667,"121 West Bessemer Avenue, Greensboro, NC 27401"
2020-06-15 11:23:55+00,36.0860333333333,-79.7886666666667,"149 East Bessemer Avenue, Greensboro, NC 27401"
2020-06-15 11:23:57+00,36.0860977777778,-79.7885955555556,"149 East Bessemer Avenue, Greensboro, NC 27401"
2020-06-15 11:24:00+00,36.0862266666667,-79.7885955555556,"123 East Bessemer Avenue, Greensboro, NC 27401"
2020-06-15 11:24:41+00,36.0863955555556,-79.7887022222222,"1004 N Elm St, Greensboro, NC 27401"
2020-06-15 11:24:41+00,36.0863955555556,-79.7887022222222,"1004 N Elm St, Greensboro, NC 27401"
2020-06-15 14:12:07+00,36.0863955555556,-79.7886755555556,"1004 N Elm St, Greensboro, NC 27401"
2020-06-15 16:41:34+00,36.08628,-79.7886844444444,"123 East Bessemer Avenue, Greensboro, NC 27401"
2020-06-15 16:41:40+00,36.0861044444444,-79.7887377777778,"149 East Bessemer Avenue, Greensboro, NC 27401"
2020-06-15 16:42:03+00,36.0861355555556,-79.7890933333333,"103 East Bessemer Avenue, Greensboro, NC 27401"
2020-06-15 16:42:40+00,36.0861555555556,-79.7897955555556,"146 West Bessemer Avenue, Greensboro, NC 27401"
2020-06-15 16:43:06+00,36.0863688888889,-79.7935822222222,"399 Parkway Avenue, Greensboro, NC 27401"
2020-06-15 16:43:10+00,36.0867,-79.7939111111111,"403 Parkway Avenue, Greensboro, NC 27401"
2020-06-15 16:43:18+00,36.0875733333333,-79.7944355555556,"848 Cridland Road, Greensboro, NC 27408"
2020-06-15 16:43:32+00,36.0880244444445,-79.7943911111111,"908 Cridland Rd, Greensboro, NC 27408, USA"
2020-06-15 16:43:35+00,36.0882111111111,-79.7943377777778,"495 West Wendover Avenue, Greensboro, NC 27408"
2020-06-15 16:43:37+00,36.0883488888889,-79.7944088888889,"510 West Wendover Avenue, Greensboro, NC 27408"
2020-06-15 16:43:39+00,36.08842,-79.7946133333333,"513 West Wendover Avenue, Greensboro, NC 27408"
2020-06-15 16:44:09+00,36.0886911111111,-79.7995288888889,"898 West Wendover Avenue, Greensboro, NC 27408"
2020-06-15 16:44:20+00,36.0887866666667,-79.8007911111111,"1100-1102 Grayland St, Greensboro, NC 27408, USA"
2020-06-15 16:44:22+00,36.0888777777778,-79.8008533333333,"1100-1102 Grayland St, Greensboro, NC 27408, USA"
2020-06-15 16:45:14+00,36.0905466666667,-79.8007111111111,"1201-1203 Grayland St, Greensboro, NC 27408, USA"
2020-06-15 17:05:51+00,36.0904044444444,-79.8006488888889,"1118-1198 Grayland St, Greensboro, NC 27408, USA"
2020-06-15 17:05:53+00,36.0903622222222,-79.8005066666667,"992 West Northwood Street, Greensboro, NC 27408"
2020-06-15 17:06:23+00,36.0903088888889,-79.7995022222222,"1201 Hill Street, Greensboro, NC 27408"
2020-06-15 17:06:25+00,36.0901955555556,-79.7994933333333,"1198 Hill Street, Greensboro, NC 27408"
2020-06-15 17:07:02+00,36.08876,-79.7996088888889,"1103 Hill Street, Greensboro, NC 27408"
2020-06-15 17:07:50+00,36.0886155555555,-79.7996,"1101 Hill St, Greensboro, NC 27408, USA"
2020-06-15 17:07:52+00,36.0884977777778,-79.7995111111111,"896 West Wendover Avenue, Greensboro, NC 27408"
2020-06-15 17:07:54+00,36.0884177777778,-79.7993066666667,"896 West Wendover Avenue, Greensboro, NC 27408"
2020-06-15 17:08:24+00,36.0881733333333,-79.7946044444444,"501 West Wendover Avenue, Greensboro, NC 27408"
2020-06-15 17:08:50+00,36.0878644444444,-79.7903555555555,"211 West Wendover Avenue, Greensboro, NC 27408"
2020-06-15 17:08:52+00,36.0877222222222,-79.7903022222222,"218 West Wendover Avenue, Greensboro, NC 27401"
2020-06-15 17:09:11+00,36.0861822222222,-79.7903822222222,"200 West Bessemer Avenue, Greensboro, NC 27401"
2020-06-15 17:09:13+00,36.0861311111111,-79.7902666666667,"191 West Bessemer Avenue, Greensboro, NC 27401"
2020-06-15 17:09:49+00,36.0861777777778,-79.7886755555556,"123 East Bessemer Avenue, Greensboro, NC 27401"
2020-06-15 17:10:26+00,36.0864288888889,-79.7887466666667,"1004 N Elm St, Greensboro, NC 27401"
2020-06-15 21:45:04+00,36.0863111111111,-79.7887733333333,"123 East Bessemer Avenue, Greensboro, NC 27401"
2020-06-15 21:45:09+00,36.0862044444444,-79.7888888888889,"123 East Bessemer Avenue, Greensboro, NC 27401"
2020-06-15 21:45:39+00,36.08614,-79.7898133333333,"146 West Bessemer Avenue, Greensboro, NC 27401"
2020-06-15 21:46:04+00,36.0864177777778,-79.7935555555556,"399 Parkway Avenue, Greensboro, NC 27401"
2020-06-15 21:46:14+00,36.0873755555556,-79.7943555555556,"444-480 Parkway Ave, Greensboro, NC 27401, USA"
2020-06-15 21:46:17+00,36.0877311111111,-79.7944711111111,"908 Cridland Rd, Greensboro, NC 27408, USA"
2020-06-15 21:46:41+00,36.0881044444444,-79.7943644444444,"930-998 Cridland Rd, Greensboro, NC 27408, USA"
2020-06-15 21:48:35+00,36.0882422222222,-79.7943288888889,"495 West Wendover Avenue, Greensboro, NC 27408"
2020-06-15 21:48:37+00,36.0883555555556,-79.7944088888889,"510 West Wendover Avenue, Greensboro, NC 27408"
2020-06-15 21:48:39+00,36.0884288888889,-79.7946044444444,"513 West Wendover Avenue, Greensboro, NC 27408"
2020-06-15 21:49:09+00,36.0886888888889,-79.8009777777778,"1000 West Wendover Avenue, Greensboro, NC 27408"
2020-06-15 21:49:29+00,36.0888511111111,-79.8053866666667,"1304 West Wendover Avenue, Greensboro, NC 27408"
2020-06-15 21:49:43+00,36.0882711111111,-79.8071733333333,"1400 W Wendover Ave, Greensboro, NC, USA"
2020-06-15 21:50:08+00,36.08952,-79.8097244444444,"Mill Street, Greensboro, NC 27408"
2020-06-15 21:50:38+00,36.0917288888889,-79.8134044444444,"1719-1763 US Hwy 220, Greensboro, NC 27408, USA"
2020-06-15 21:50:48+00,36.0923911111111,-79.8141688888889,"1800 Battleground Avenue, Greensboro, NC 27408"
2020-06-15 21:51:18+00,36.0951466666667,-79.8160088888889,"2104 Lawndale Drive, Greensboro, NC 27408"
2020-06-15 21:52:18+00,36.0998955555556,-79.8182222222222,"2398 Lawndale Drive, Greensboro, NC 27408"
2020-06-15 21:52:47+00,36.10204,-79.8188888888889,"Markland Drive, Greensboro, NC 27401"
2020-06-15 21:52:49+00,36.1020666666667,-79.8190311111111,"Markland Drive, Greensboro, NC 27401"
2020-06-15 21:52:53+00,36.1019511111111,-79.8195111111111,"Markland Drive, Greensboro, NC 27401"
2020-06-15 21:52:56+00,36.1018377777778,-79.8197511111111,"Markland Drive, Greensboro, NC 27401"
2020-06-15 21:52:58+00,36.1017311111111,-79.8197955555556,"2601 Lawndale Drive, Greensboro, NC 27408"
2020-06-15 21:53:04+00,36.1013911111111,-79.81968,"2417 Lawndale Drive, Greensboro, NC, USA"
2020-06-15 21:53:06+00,36.1013488888889,-79.8195911111111,"2417 Lawndale Drive, Greensboro, NC, USA"
2020-06-15 21:53:38+00,36.1012888888889,-79.8194311111111,"2419 Lawndale Drive, Greensboro, NC 27408"
2020-06-15 21:55:49+00,36.1013422222222,-79.8193155555556,"2419 Lawndale Drive, Greensboro, NC 27408"
2020-06-15 21:56:00+00,36.1013555555556,-79.8187288888889,"2492 Lawndale Drive, Greensboro, NC 27408"
2020-06-15 21:56:05+00,36.1009488888889,-79.8185777777778,"2462 Lawndale Drive, Greensboro, NC 27408"
2020-06-15 21:56:35+00,36.0968333333333,-79.8172533333333,"2180 Lawndale Drive, Greensboro, NC 27408"
2020-06-15 21:57:05+00,36.0961111111111,-79.8168266666667,"2157 Lawndale Drive, Greensboro, NC 27455"
2020-06-15 21:57:35+00,36.0925777777778,-79.81448,"1801 Battleground Avenue, Greensboro, NC 27410"
2020-06-15 21:57:43+00,36.0916866666667,-79.8135644444444,"1719-1763 US Hwy 220, Greensboro, NC 27408, USA"
2020-06-15 21:57:54+00,36.0908666666667,-79.812,"1690 Battleground Avenue, Greensboro, NC 27401"
2020-06-15 21:58:16+00,36.0906666666667,-79.8089333333333,"Greensboro, NC 27408"
2020-06-15 21:58:23+00,36.09076,-79.8083377777778,"1278 West Northwood Street, Greensboro, NC 27408"
2020-06-15 21:58:53+00,36.0904466666667,-79.8035911111111,"1140 West Northwood Street, Greensboro, NC 27408"
2020-06-15 21:59:56+00,36.0904844444444,-79.8007022222222,"1201-1203 Grayland St, Greensboro, NC 27408, USA"
2020-06-16 05:59:56+00,36.0904844444444,-79.8007022222222,"1201-1203 Grayland St, Greensboro, NC 27408, USA"
2020-06-16 13:39:26+00,36.0905466666667,-79.8007911111111,"1201-1203 Grayland St, Greensboro, NC 27408, USA"
2020-06-16 19:27:25+00,36.0920555555556,-79.7991288888889,"1218 Hill St, Greensboro, NC 27408"
2020-06-16 19:27:44+00,36.0903444444444,-79.7993511111111,"1201 Hill Street, Greensboro, NC 27408"
2020-06-16 19:27:46+00,36.0902822222222,-79.7993955555556,"1201 Hill Street, Greensboro, NC 27408"
2020-06-16 19:27:52+00,36.0900488888889,-79.7994044444444,"1188 Hill Street, Greensboro, NC 27408"
2020-06-16 19:28:26+00,36.08884,-79.7994933333333,"898 West Wendover Avenue, Greensboro, NC 27408"
2020-06-16 19:29:26+00,36.0883511111111,-79.7996088888889,"1083-1099 Hill St, Greensboro, NC 27408, USA"
2020-06-16 19:29:28+00,36.0882644444444,-79.7994577777778,"1094 Hill Street, Greensboro, NC 27408"
2020-06-16 19:29:58+00,36.0879777777778,-79.7944177777778,"908 Cridland Rd, Greensboro, NC 27408, USA"
2020-06-16 19:29:59+00,36.0879488888889,-79.7943822222222,"495 West Wendover Avenue, Greensboro, NC 27408"
2020-06-16 19:30:01+00,36.0878555555556,-79.7943822222222,"491 West Wendover Avenue, Greensboro, NC 27408"
2020-06-16 19:30:08+00,36.0871888888889,-79.7943377777778,"444-480 Parkway Ave, Greensboro, NC 27401, USA"
2020-06-16 19:30:18+00,36.0861733333333,-79.7935822222222,"400 Parkway Ave, Greensboro, NC 27401, USA"
2020-06-16 19:30:41+00,36.08604,-79.7933866666667,"399 Parkway Avenue, Greensboro, NC 27401"
2020-06-16 19:30:50+00,36.0861044444444,-79.7933422222222,"398 Parkway Avenue, Greensboro, NC 27401"
2020-06-16 19:30:52+00,36.0861022222222,-79.7932177777778,"398 Parkway Avenue, Greensboro, NC 27401"
2020-06-16 19:30:54+00,36.0861577777778,-79.7930755555555,"318 W Bessemer Ave, Greensboro, NC 27401, USA"
2020-06-16 19:30:57+00,36.0862377777778,-79.7928177777778,"West Bessemer Avenue, Greensboro, NC 27401"
